"","country","year","party","vote","seat","electionyear","epvote","fav_intEU","fav_ep_power","lrgen","lr_econ","lr_econ_slc","postmat_trad","postmat_trad_slc","spend_or_taxes","spend_or_taxes_slc","dereg_mkt","dereg_mkt_slc","stateinterv","laworder","laworder.1","laworder_slc","oppos_libpol","oppos_libpol_slc","religious","religion_slc","reject_immig","immigra_salience","assimil","assimil_slc","envnotimp","env_slc","cosmop_nation","cosmop_nation_slc","nation","mip_one","mip_two","mip_three"
"149","gr",2002,"PASOK",43.8,52.7000007629395,2000,32.9099998474121,0.97,0.94,0.391,0.464,NA,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"150","gr",2002,"ND",42.7,41.7000007629395,2000,36,0.925,0.901666666666667,0.627,0.632,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"151","gr",2002,"SYN",3.2,2,2000,5.15999984741211,0.833333333333333,0.848333333333333,0.286,0.291,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"152","gr",2002,"KKE",5.5,3.70000004768372,2000,8.67000007629395,0.06,0.333333333333333,0.082,0.059,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"153","gr",2006,"PASOK",40.6,39,2004,34,0.963333333333333,0.87,0.411,0.422,NA,0.325,NA,0.377999997138977,0.788000011444092,0.563000011444092,0.638000011444092,NA,0.438000011444092,0.438000011444092,0.75,0.263000011444092,0.628999996185303,0.288000011444092,0.571000003814697,0.3,0.663000011444092,0.275,NA,NA,NA,0.31099999,0.64299998,NA,"","",""
"154","gr",2006,"ND",45.4,55,2004,43,0.945,0.87,0.644,0.689,NA,0.625,NA,0.644000005722046,0.725,0.825,0.85,NA,0.688000011444092,0.688000011444092,0.65,0.588000011444092,0.471000003814697,0.775,0.68600001335144,0.613000011444092,0.588000011444092,0.56300001,NA,NA,NA,0.68899999,0.54299998,NA,"","",""
"155","gr",2006,"SYRIZA",3.3,2,2004,4.19999980926514,0.35,0.75,0.189,0.111,NA,0.157,NA,0.177999997138977,0.78600001335144,0.128999996185303,0.525,NA,0.2,0.2,0.9,0.1,0.832999992370605,0.028999999165535,0.642999982833862,0.0709999978542328,0.828999996185303,0.21400001,NA,NA,NA,0.28599999,0.7,NA,"","",""
"156","gr",2006,"KKE",5.9,4,2004,9.5,NA,0.355,0.022,0.011,NA,0.614,NA,0.133000004291534,0.871000003814697,0.0129999995231628,0.663000011444092,NA,0.314000010490417,0.314000010490417,0.671000003814697,0.632999992370605,0.267000007629394,0.187999999523163,0.371000003814697,0.359999990463257,0.567000007629395,0.425,NA,NA,NA,0.775,0.71700001,NA,"","",""
"157","gr",2006,"DIKKI",1.8,0,2004,NA,0.233333333333333,NA,0.16,0.08,NA,0.667,NA,0.0400000005960464,0.8,0.0330000013113022,0.5,NA,NA,NA,NA,NA,NA,0.532999992370605,0.667000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"158","gr",2006,"LAOS",2.2,0,2004,4.09999990463257,0.23,0.708333333333333,0.911,0.533,NA,0.963,NA,0.15,0.480000019073486,0.3,0.375,NA,0.856999969482422,0.856999969482422,0.7,0.95,0.728999996185303,0.971000003814697,0.985999965667725,0.975,0.938000011444092,0.98800001,NA,NA,NA,0.98900003,0.829,NA,"","",""
"159","gr",2010,"PASOK",43.92,53.2999992370605,2009,36.6399993896484,0.848484834035238,0.833333333333333,0.436363649368286,0.563636350631714,NA,0.281818175315857,NA,0.363636374473572,0.7,0.681818199157715,0.754545450210571,NA,0.454545450210571,0.454545450210571,0.690909099578857,0.363636374473572,0.6,0.427272748947144,0.481818199157715,0.509999990463257,0.754545450210571,0.3,0.7,0.4181818,0.74545455,NA,NA,NA,"","",""
"160","gr",2010,"ND",33.48,30.2999992370606,2009,32.2900009155273,0.712121248245239,0.818181832631429,0.681818199157715,0.609090900421143,NA,0.730000019073486,NA,0.609090900421143,0.65,0.663636350631714,0.681818199157715,NA,0.8,0.8,0.7,0.709090900421143,0.427272748947144,0.809090900421143,0.745454549789429,0.780000019073486,0.772727251052856,0.73636365,0.75999999,0.6909091,0.35454545,NA,NA,NA,"","",""
"161","gr",2010,"SYRIZA",4.6,4.30000019073486,2009,4.69999980926514,0.196969707806905,0.650000015894572,0.154545450210571,0.1,NA,0.190909099578857,NA,0.1,0.790000009536743,0.0818181812763214,0.781818199157715,NA,0.0818181812763214,0.0818181812763214,0.918181800842285,0.0636363625526428,0.827272701263428,0.0454545468091965,0.581818199157715,0.0600000023841858,0.881818199157715,0.063636363,0.9,0.081818181,0.8818182,NA,NA,NA,"","",""
"162","gr",2010,"KKE",7.54,7,2009,8.35000038146973,NA,0.216666658719381,0.0363636374473572,0.00909091234207153,NA,0.609090900421143,NA,0.0909090936183929,0.8,0.00909090936183929,0.83636360168457,NA,0.270000004768372,0.270000004768372,0.690909099578857,0.519999980926514,0.340000009536743,0.145454549789429,0.229999995231628,0.222222232818604,0.690000009536743,0.27777777,0.65555553,0.55,0.45,NA,NA,NA,"","",""
"163","gr",2010,"DIKKI",NA,NA,2009,NA,0.133333325386047,0.583333333333333,NA,0.259999990463257,NA,0.666666650772095,NA,0.3,0.8,0.0600000023841858,0.8,NA,0.533333349227905,0.533333349227905,0.75,0.75,0.5,0.625,0.4,0.4,0.6,0.53333335,0.6,0.4,0.6,NA,NA,NA,"","",""
"164","gr",2010,"LAOS",5.63,5,2009,7.1399998664856,0.378787875175476,0.633333365122477,0.881818199157715,0.590909099578857,NA,0.954545497894287,NA,0.563636350631714,0.540000009536743,0.463636350631714,0.590000009536743,NA,0.980000019073486,0.980000019073486,0.781818199157715,0.954545497894287,0.772727251052856,0.954545497894287,0.930000019073486,0.980000019073486,0.954545497894287,0.96000004,0.9090909,0.8,0.25454545,NA,NA,NA,"","",""
"165","gr",2010,"OP",2.53,0,2009,3.49000000953674,0.761904795964559,0.928571462631226,0.225,0.2625,NA,0.0625,NA,0.1,0.585714292526245,0.257142853736877,0.45,NA,0.0857142865657806,0.0857142865657806,0.8,0.0571428596973419,0.82857141494751,0.0625,0.525,0.0666666686534882,0.714285707473755,0.071428573,0.65,0.05,0.95,NA,NA,NA,"","",""
"166","gr",2014,"PASOK",12.3,11,2012,8,0.925925890604655,0.895833333333333,0.477777767181396,0.544444465637207,0.94444447,0.4,0.44444447,0.425,NA,0.588888883590698,NA,0.45,0.388888883590698,0.388888883590698,NA,0.366666674613953,NA,0.511111116409302,NA,0.433333349227905,NA,0.45555553,NA,0.58888888,NA,NA,NA,0.36666667,"public services vs taxes","tie: EU and redistribution","state intervention"
"167","gr",2014,"ND",29.7,43,2012,22.7,0.925925890604655,0.904761870702108,0.722222232818604,0.711111116409302,0.94444447,0.7,0.63333335,0.55,NA,0.633333349227905,NA,0.6,0.711111116409302,0.711111116409302,NA,0.811111068725586,NA,0.844444465637207,NA,0.8,NA,0.82222223,NA,0.76666665,NA,NA,NA,0.74444447,"public services vs taxes","EU integration","redistribution"
"168","gr",2014,"SYRIZA",26.9,23.7,2012,26.6,0.407407402992249,0.708333333333333,0.2,0.144444441795349,0.94444447,0.211111116409302,0.55555553,0.175,NA,0.133333337306976,NA,0.1125,0.177777779102325,0.177777779102325,NA,0.155555558204651,NA,0.155555558204651,NA,0.222222232818604,NA,0.18888888,NA,0.27777777,NA,NA,NA,0.31111112,"redistribution","anti-elite rhetoric","public services vs taxes"
"169","gr",2014,"KKE",4.5,4,2012,6.1,0.0185185273488363,0.190476179122925,0.0666666686534882,0.0111111111938953,0.91111107,0.577777767181397,0.34444444,0.0875,NA,0,NA,0.0125,0.542857122421265,0.542857122421265,NA,0.6,NA,0.0777777791023254,NA,0.283333325386047,NA,0.38333333,NA,0.55714288,NA,NA,NA,0.55555553,"redistribution","EU integration","state intervention"
"170","gr",2014,"LAOS",1.6,0,2012,2.7,0.375,0.625,0.866666698455811,0.533333349227905,0.71111112,0.833333301544189,0.67777777,0.57142858505249,NA,0.4,NA,0.45714288,0.9125,0.9125,NA,0.922222232818604,NA,0.933333301544189,NA,0.933333301544189,NA,0.925,NA,0.81428576,NA,NA,NA,0.91111107,"public services vs taxes","immigration","nationalism"
"171","gr",2014,"ANEL",7.5,6.7,2012,3.5,0.203703721364339,0.400000015894572,0.877777767181396,0.511111116409302,0.68888888,0.855555534362793,0.67777777,0.480000019073486,NA,0.179999995231628,NA,0.5,0.925,0.925,NA,0.95,NA,0.9625,NA,0.911111068725586,NA,0.92857141,NA,0.84285717,NA,NA,NA,0.92222223,"nationalism","anti-elite rhetoric","immigration"
"172","gr",2014,"Potami",NA,NA,2012,6.6,0.833333333333333,0.904761870702108,0.488888883590698,0.566666650772095,0.75555553,0.211111116409302,0.56666665,0.475,NA,0.642857122421265,NA,0.525,0.266666674613953,0.266666674613953,NA,0.166666662693024,NA,0.233333325386047,NA,0.344444441795349,NA,0.27777777,NA,0.375,NA,NA,NA,0.24444444,"public services vs taxes","EU integration","corruption"
"173","gr",2014,"DIMAR",6.3,5.7,2012,1.2,0.796296278635661,0.8125,0.322222232818604,0.344444441795349,0.76666665,0.255555558204651,0.54444447,0.3625,NA,0.342857146263123,NA,0.275,0.222222232818604,0.222222232818604,NA,0.155555558204651,NA,0.188888883590698,NA,0.277777767181396,NA,0.23333333,NA,0.31111112,NA,NA,NA,0.25555556,"public services vs taxes","redistribution","EU integration"
"174","gr",2014,"XA",6.9,6,2012,9.4,0.0185185273488363,0.166666666666667,0.988888931274414,0.2875,0.58888888,NA,0.82222223,0.2,NA,0.0833333313465118,NA,0.11666666,1,1,NA,1,NA,0.811111068725586,NA,1,NA,1,NA,0.93999996,NA,NA,NA,1,"immigration","nationalism","anti-elite rhetoric"
"190","esp",2002,"PSOE",34.1,35.7000007629395,2000,35.3300018310547,0.948333333333333,0.833333333333333,0.4,0.423,NA,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"191","esp",2002,"PP",44.6,52.2999992370605,2000,39.7400016784668,0.871666666666667,0.576666666666667,0.692,0.769,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"192","esp",2002,"IU",5.5,2.29999995231628,2000,5.76999998092651,0.563333333333333,0.808333333333333,0.246,0.223,NA,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"193","esp",2002,"CiU",4.2,4.30000019073486,2000,4.42999982833862,0.91,0.788333333333333,0.615,0.715,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"194","esp",2002,"PNV",1.5,2,2000,1.45000004768372,0.846666666666667,0.74,0.585,0.592,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"195","esp",2002,"EA",0.4,0.300000011920929,2000,1.45000004768372,0.833333333333333,0.721666666666667,0.436,0.488,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"196","esp",2002,"BNG",1.3,0.899999976158142,2000,1.64999997615814,0.778333333333333,0.666666666666667,0.325,0.325,NA,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"197","esp",2002,"PA",0.9,0.300000011920929,2000,NA,0.883333333333333,0.75,0.52,0.486,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"198","esp",2002,"CC",1.1,1.10000002384186,2000,1.60000002384186,0.863333333333333,0.738333333333333,0.591,0.6,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"199","esp",2006,"PSOE",42.6,46.9000015258789,2004,43.5,NA,0.871666666666667,0.358,0.392,NA,0.215,NA,0.307999992370606,0.707999992370605,0.391000008583069,0.46399998664856,NA,0.207999992370606,0.207999992370606,0.730000019073486,0.075,0.73600001335144,0.158000004291534,0.5,0.430000019073486,0.65,0.49200001,NA,NA,NA,0.35799999,0.54000001,NA,"","",""
"200","esp",2006,"PP",37.6,42.2999992370605,2004,41.2000007629395,0.82,0.781666666666667,0.8,0.792,NA,0.846,NA,0.707999992370605,0.65,0.673000001907349,0.6,NA,0.8,0.8,0.759999990463257,0.782999992370605,0.53600001335144,0.782999992370605,0.759999990463257,0.680000019073486,0.7,0.74200001,NA,NA,NA,0.70799999,0.74000001,NA,"","",""
"201","esp",2006,"IU",5,1.39999997615814,2004,4.09999990463257,0.59,0.741666666666667,0.192,0.146,NA,0.1,NA,0.10900000333786,0.782000017166138,0.136000001430511,0.609000015258789,NA,0.125,0.125,0.755999994277954,0.0579999983310699,0.744999980926514,0.0419999986886978,0.430000019073486,0.35,0.7,0.33599999,NA,NA,NA,0.35,0.54000001,NA,"","",""
"202","esp",2006,"CiU",3.2,2.90000009536743,2004,2.54999995231628,0.885,0.763333333333333,0.625,0.654,NA,0.654,NA,0.63600001335144,0.644999980926514,0.626999998092651,0.544999980926514,NA,0.575,0.575,0.659999990463257,0.492000007629395,0.473000001907349,0.55,0.509999990463257,0.590000009536743,0.632999992370605,0.675,NA,NA,NA,0.8,0.74400001,NA,"","",""
"203","esp",2006,"PNV",1.6,2,2004,2.54999995231628,0.77,0.76,0.617,0.6,NA,0.642,NA,0.582000017166138,0.609000015258789,0.590000009536743,0.469999980926514,NA,0.544999980926514,0.544999980926514,0.655999994277954,0.490000009536743,0.430000019073486,0.626999998092651,0.544000005722046,0.563000011444092,0.509000015258789,0.68000002,NA,NA,NA,0.79200001,0.76999998,NA,"","",""
"204","esp",2006,"EA",0.3,0.300000011920929,2004,NA,0.63,0.611666666666667,0.46,0.48,NA,0.44,NA,0.5,0.582999992370605,0.440000009536743,0.467000007629395,NA,0.413000011444092,0.413000011444092,0.7,0.34300000667572,0.538000011444092,0.421999979019165,0.442999982833862,0.475,0.475,0.63800001,NA,NA,NA,0.81300001,0.71300001,NA,"","",""
"205","esp",2006,"ERC",2.5,2.29999995231628,2004,2.45000004768372,0.576666666666667,0.646666666666667,0.218,0.236,NA,0.209,NA,0.229999995231628,0.619999980926514,0.244000005722046,0.432999992370605,NA,0.3,0.3,0.675,0.133000004291534,0.544000005722046,0.110000002384186,0.463000011444092,0.532999992370605,0.569999980926514,0.65,NA,NA,NA,0.8,0.75599999,NA,"","",""
"206","esp",2006,"BNG",0.8,0.600000023841858,2004,NA,0.583333333333333,0.605,0.236,0.218,NA,0.2,NA,0.170000004768372,0.65,0.213000011444092,0.525,NA,0.259999990463257,0.259999990463257,0.638000011444092,0.166999995708466,0.519999980926514,0.160000002384186,0.388000011444092,0.444000005722046,0.5,0.54000001,NA,NA,NA,0.74000001,0.73299999,NA,"","",""
"207","esp",2006,"CC",0.9,0.899999976158142,2004,NA,0.711666666666667,0.643333333333333,0.636,0.61,NA,0.59,NA,0.58899998664856,0.575,0.51399998664856,0.48600001335144,NA,0.528999996185303,0.528999996185303,0.6,0.428999996185303,0.425,0.5,0.388000011444092,0.638000011444092,0.709000015258789,0.63800001,NA,NA,NA,0.69000001,0.66700001,NA,"","",""
"208","esp",2006,"CHA",0.4,0.300000011920929,2004,NA,0.666666666666667,0.633333333333333,0.275,0.238,NA,0.188,NA,0.166999995708466,0.65,0.217000007629394,0.532999992370605,NA,0.314000010490417,0.314000010490417,0.680000019073486,0.214000010490417,0.51399998664856,0.263000011444092,0.367000007629394,0.471000003814697,0.538000011444092,0.471,NA,NA,NA,0.65700002,0.64299998,NA,"","",""
"209","esp",2010,"PSOE",43.7,48.2999992370605,2008,38.7999992370605,0.958333333333333,0.666666666666667,0.366666650772095,0.35,NA,0.233333325386047,NA,0.327272725105286,0.672727251052856,0.341666674613953,0.572727251052856,NA,0.3,0.3,0.691666650772095,0.109090912342072,0.790909099578857,0.281818175315857,0.519999980926514,0.409090900421143,0.55,0.44000001,0.65,0.45,0.5,NA,NA,NA,"","",""
"210","esp",2010,"PP",40.1,43.7000007629395,2008,42.0999984741211,0.833333333333333,0.555555582046509,0.73333330154419,0.76666669845581,NA,0.816666698455811,NA,0.763636350631714,0.645454549789429,0.758333349227905,0.709090900421143,NA,0.766666650772095,0.766666650772095,0.675,0.781818199157715,0.572727251052856,0.763636350631714,0.7,0.718181800842285,0.75,0.76999998,0.6625,0.81000004,0.35555556,NA,NA,NA,"","",""
"211","esp",2010,"IU",3.8,0.600000023841858,2008,3.70000004768372,0.625,0.651515165964762,0.183333325386047,0.133333325386047,NA,0.116666674613953,NA,0.0909090936183929,0.772727251052856,0.0636363625526428,0.736363649368286,NA,0.175,0.175,0.718181800842285,0.0636363625526428,0.790000009536743,0.0600000023841858,0.5,0.229999995231628,0.655555534362793,0.25555556,0.6875,0.23333333,0.78888888,NA,NA,NA,"","",""
"212","esp",2010,"CiU",3.1,3.09999990463257,2008,NA,0.848484834035238,0.712121248245239,0.6,0.65,NA,0.633333349227905,NA,0.718181800842285,0.569999980926514,0.7,0.590909099578857,NA,0.563636350631714,0.563636350631714,0.563636350631714,0.580000019073486,0.519999980926514,0.630000019073486,0.577777767181396,0.619999980926514,0.688888883590698,0.75999999,0.71428571,0.6,0.4,NA,NA,NA,"","",""
"213","esp",2010,"PNV",1.2,1.70000004768372,2008,NA,0.787878751754761,0.696969668070475,0.608333349227905,0.616666650772095,NA,0.625,NA,0.636363649368286,0.55,0.590909099578857,0.536363649368286,NA,0.463636350631714,0.463636350631714,0.572727251052856,0.55,0.469999980926514,0.659999990463257,0.588888883590698,0.555555534362793,0.5125,0.69000001,0.54285712,0.6875,0.4125,NA,NA,NA,"","",""
"214","esp",2010,"EA",0.2,0,2008,NA,0.666666666666667,0.666666666666667,0.4,0.433333349227905,NA,0.409999990463257,NA,0.3875,0.55,0.45,0.475,NA,0.370000004768372,0.370000004768372,0.55,0.3,0.488888883590698,0.344444441795349,0.325,0.440000009536743,0.566666650772095,0.55714288,0.5,0.48571429,0.48333335,NA,NA,NA,"","",""
"215","esp",2010,"ERC",1.2,0.899999976158142,2008,NA,0.712121248245239,0.666666666666667,0.3,0.275,NA,0.2,NA,0.240000009536743,0.640000009536743,0.227272725105286,0.490909099578857,NA,0.272727274894714,0.272727274894714,0.563636350631714,0.129999995231628,0.609999990463257,0.139999997615814,0.455555534362793,0.419999980926514,0.6125,0.55999999,0.64285712,0.3,0.5,NA,NA,NA,"","",""
"216","esp",2010,"BNG",0.8,0.600000023841858,2008,NA,0.636363665262858,0.650000015894572,0.236363625526428,0.209090900421143,NA,0.172727274894714,NA,0.177777779102325,0.675,0.160000002384186,0.5,NA,0.327272725105286,0.327272725105286,0.569999980926514,0.110000002384186,0.622222232818604,0.133333337306976,0.3875,0.340000009536743,0.640000009536743,0.4125,0.56666665,0.25714285,0.66666665,NA,NA,NA,"","",""
"217","esp",2010,"CC",0.6,0.600000023841858,2008,NA,0.766666650772095,0.625,0.618181800842285,0.6,NA,0.6,NA,0.6,0.566666650772095,0.533333349227905,0.522222232818604,NA,0.518181800842285,0.518181800842285,0.509090900421143,0.5375,0.440000009536743,0.5,0.377777767181396,0.557142877578735,0.8,0.62857141,0.64285712,0.63333335,0.42857141,NA,NA,NA,"","",""
"218","esp",2010,"CHA",0.15,0,2008,NA,0.666666666666667,0.61904764175415,0.290000009536743,0.255555558204651,NA,0.2,NA,0.185714280605316,0.614285707473755,0.228571438789368,0.55,NA,0.355555558204651,0.355555558204651,0.6,0.1,0.714285707473755,0.157142853736877,0.385714292526245,0.4,0.619999980926514,0.33333333,0.58000002,0.18333334,0.65714288,NA,NA,NA,"","",""
"219","esp",2010,"CpE",NA,NA,2008,5.09999990463257,0.666666666666667,0.766666650772095,0.540000009536743,0.540000009536743,NA,0.540000009536743,NA,0.633333349227905,0.6,0.580000019073486,0.440000009536743,NA,0.525,0.525,0.525,0.425,0.425,0.425,0.466666650772095,0.5,0.6,0.65,0.7,0.6,0.4,NA,NA,NA,"","",""
"220","esp",2010,"EdP-V",NA,NA,2008,2.5,0.75,0.777777751286825,0.285714292526245,0.3,NA,0.216666674613953,NA,0.225,0.65,0.333333325386047,0.5,NA,0.419999980926514,0.419999980926514,0.559999990463257,0.2,0.519999980926514,0.220000004768372,0.475,0.25,0.6,0.33333333,0.6,0.16,0.8,NA,NA,NA,"","",""
"221","esp",2010,"UPyD",1.2,0.300000011920929,2008,2.90000009536743,0.712121666666667,0.777777751286825,0.554545450210571,0.463636350631714,NA,0.354545450210571,NA,0.411111116409302,0.477777767181396,0.390000009536743,0.488888883590698,NA,0.536363649368286,0.536363649368286,0.659999990463257,0.333333325386047,0.544444465637207,0.3,0.4,0.588888883590698,0.5875,0.51428571,0.58333335,0.51666665,0.37142856,NA,NA,NA,"","",""
"222","esp",2014,"PSOE",28.8,31.4,2011,23,0.949999968210856,0.883333365122477,0.379999995231628,0.411111116409302,0.8666667,0.220000004768372,0.72222223,0.25,NA,0.309999990463257,NA,0.32,0.290000009536743,0.290000009536743,NA,0.120000004768372,NA,0.25,NA,0.359999990463257,NA,0.425,NA,0.42222223,NA,NA,NA,0.43000002,"redistribution","state intervention","public services vs taxes"
"223","esp",2014,"PP",41.9,53.1,2011,26.1,0.966666698455811,0.777777751286825,0.730000019073486,0.766666650772095,0.87777777,0.8,0.72222223,0.759999990463257,NA,0.790000009536743,NA,0.73000002,0.830000019073486,0.830000019073486,NA,0.7,NA,0.780000019073486,NA,0.810000038146973,NA,0.825,NA,0.7375,NA,NA,NA,0.71999998,"public services vs taxes","deregulation","nationalism"
"224","esp",2014,"IU",5,2.3,2011,6.7,0.599999984105428,0.854166666666667,0.2,0.177777779102325,0.9,0.139999997615814,0.76666665,0.1,NA,0.110000002384186,NA,0.12,0.189999997615814,0.189999997615814,NA,0.139999997615814,NA,0.0899999976158142,NA,0.160000002384186,NA,0.24285715,NA,0.27777777,NA,NA,NA,0.38,"redistribution","public services vs taxes","state intervention"
"225","esp",2014,"CiU",4.2,4.6,2011,3.6,0.883333365122477,0.895833333333333,0.619999980926514,0.7,0.55555553,0.619999980926514,0.45555553,0.65,NA,0.669999980926514,NA,0.66999998,0.659999990463257,0.659999990463257,NA,0.559999990463257,NA,0.690000009536743,NA,0.666666650772095,NA,0.7875,NA,0.68888888,NA,NA,NA,0.81000004,"nationalism","decentralization","public services vs taxes"
"226","esp",2014,"EAJ/PNV",1.4,1.4,2011,1.8,0.907407442728678,0.933333317438761,0.630000019073486,0.633333349227905,0.7,0.640000009536743,0.51111112,0.559999990463257,NA,0.580000019073486,NA,0.6125,0.6,0.6,NA,0.519999980926514,NA,0.740000009536743,NA,0.644444465637207,NA,0.75714288,NA,NA,NA,NA,NA,0.83999996,"decentralization","nationalism","public services vs taxes"
"227","esp",2014,"EA",0.2,0.3,2011,2.1,0.895833333333333,0.833333333333333,0.433333349227905,0.4125,0.7,0.45,0.5125,0.359999990463257,NA,0.411111116409302,NA,0.41999998,0.444444465637207,0.444444465637207,NA,0.377777767181396,NA,0.511111116409302,NA,0.583333349227905,NA,0.68571429,NA,0.61111112,NA,NA,NA,0.8333333,"decentralization","nationalism","public services vs taxes"
"228","esp",2014,"ERC",1.1,0.9,2011,4,0.759259223937988,0.857142845789591,0.366666674613953,0.3625,0.52222223,0.211111116409302,0.53333335,0.35,NA,0.255555558204651,NA,0.3,0.3,0.3,NA,0.160000002384186,NA,0.170000004768372,NA,0.366666674613953,NA,0.6125,NA,0.54285712,NA,NA,NA,0.83000002,"nationalism","decentralization","public services vs taxes"
"229","esp",2014,"BNG",0.8,0.6,2011,0,0.666666666666667,0.875,0.244444441795349,0.2125,0.66666665,0.177777779102325,0.5875,0.188888883590698,NA,0.155555558204651,NA,0.19,0.244444441795349,0.244444441795349,NA,0.144444441795349,NA,0.166666662693024,NA,0.240000009536743,NA,0.4,NA,0.3875,NA,NA,NA,0.8375,"decentralization","nationalism","redistribution"
"230","esp",2014,"CC",0.6,0.6,2011,0,0.895833333333333,0.900000015894572,0.6,0.6375,0.72222223,0.525,0.57777777,0.557142877578735,NA,0.6375,NA,0.57777777,0.6,0.6,NA,0.514285707473755,NA,0.514285707473755,NA,0.644444465637207,NA,0.65714288,NA,0.34285715,NA,NA,NA,0.6875,"decentralization","public services vs taxes","nationalism"
"231","esp",2014,"ICV",1.3,0.6,2011,1.7,0.633333365122477,0.809523820877075,0.211111116409302,0.2,0.74444447,0.0888888895511627,0.75,0.1375,NA,0.129999995231628,NA,0.13,0.177777779102325,0.177777779102325,NA,0.0800000011920929,NA,0.0888888895511627,NA,0.170000004768372,NA,0.2875,NA,0.54285712,NA,NA,NA,0.50999999,"public services vs taxes","redistribution","decentralization"
"232","esp",2014,"UPyD",4.8,1.4,2011,6.5,0.944444417953491,0.928571462631226,0.566666650772095,0.6,0.74444447,0.311111116409302,0.57777777,0.455555534362793,NA,0.533333349227905,NA,0.46999998,0.5,0.5,NA,0.311111116409302,NA,0.3,NA,0.525,NA,0.51666665,NA,0.16666666,NA,NA,NA,0.525,"corruption","decentralization","anti-elite rhetoric"
"233","esp",2014,"Amaiur",1.2,1.7,2011,NA,0.61904764175415,0.666666666666667,0.188888883590698,0.114285719394684,0.58888888,0.214285707473755,0.5875,0.225,NA,0.128571426868439,NA,0.1375,0.171428573131561,0.171428573131561,NA,0.155555558204651,NA,0.2125,NA,0.333333325386047,NA,0.54000001,NA,0.52857141,NA,NA,NA,0.84444447,"nationalism","decentralization","ethnic minorities"
"234","esp",2014,"Podemos",NA,NA,2011,8,0.574074109395345,0.833333333333333,0.166666662693024,0.125,0.87777777,0.175,0.68888888,0.114285719394684,NA,0.1,NA,0.077777779,0.1375,0.1375,NA,0.1125,NA,0.075,NA,0.139999997615814,NA,0.15,NA,0.35,NA,NA,NA,0.6,"anti-elite rhetoric","corruption","redistribution"
"235","esp",2014,"C's",NA,NA,2011,3.2,0.944444417953491,0.972222248713175,0.555555534362793,0.65,0.63333335,0.322222232818604,0.57777777,0.5125,NA,0.611111116409302,NA,0.575,0.533333349227905,0.533333349227905,NA,0.288888883590698,NA,0.311111116409302,NA,0.625,NA,0.6,NA,0.41999998,NA,NA,NA,0.5,"corruption","nationalism","anti-elite rhetoric"
"250","fr",2002,"PCF",4.9,3.59999990463257,2002,6.80000019073486,0.295,0.393333333333333,0.162,0.15,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"251","fr",2002,"PS",25.3,24.3999996185303,2002,22,0.795,0.651666666666667,0.385,0.408,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"252","fr",2002,"PRG",1.5,NA,2002,NA,0.653333333333333,0.583333333333333,0.362,0.35,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
